index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,2988,9192299.65,72831,2023-09-15,24.1,20.2,22.4,80.3
1,강동구,4641,8784461.72,88213,2023-09-15,24.1,20.2,22.4,80.3
2,강북구,1888,4499725.86,42397,2023-09-15,24.1,20.2,22.4,80.3
3,강서구,15613,26083134.98,230819,2023-09-15,24.1,20.2,22.4,80.3
4,관악구,2768,6682666.46,55053,2023-09-15,24.1,20.2,22.4,80.3
5,광진구,5698,12094046.61,109450,2023-09-15,24.1,20.2,22.4,80.3
6,구로구,4967,11329283.75,94107,2023-09-15,24.1,20.2,22.4,80.3
7,금천구,2087,4878217.09,37987,2023-09-15,24.1,20.2,22.4,80.3
8,노원구,7580,15962514.3,139088,2023-09-15,24.1,20.2,22.4,80.3
9,도봉구,2740,6273428.19,55508,2023-09-15,24.1,20.2,22.4,80.3
10,동대문구,4135,9981225.93,87601,2023-09-15,24.1,20.2,22.4,80.3
11,동작구,2227,6168550.08,50022,2023-09-15,24.1,20.2,22.4,80.3
12,마포구,6169,17208598.95,150699,2023-09-15,24.1,20.2,22.4,80.3
13,서대문구,2397,6888110.5,52789,2023-09-15,24.1,20.2,22.4,80.3
14,서초구,2984,8417858.55,71541,2023-09-15,24.1,20.2,22.4,80.3
15,성동구,4224,11856663.08,99208,2023-09-15,24.1,20.2,22.4,80.3
16,성북구,3066,6961171.87,58300,2023-09-15,24.1,20.2,22.4,80.3
17,송파구,8562,18541803.69,176193,2023-09-15,24.1,20.2,22.4,80.3
18,양천구,7555,14230724.37,133444,2023-09-15,24.1,20.2,22.4,80.3
19,영등포구,9090,20650317.43,191859,2023-09-15,24.1,20.2,22.4,80.3
20,용산구,2274,7328019.61,56809,2023-09-15,24.1,20.2,22.4,80.3
21,은평구,3290,6882485.92,63636,2023-09-15,24.1,20.2,22.4,80.3
22,종로구,3852,8005250.48,79732,2023-09-15,24.1,20.2,22.4,80.3
23,중구,2379,5893623.82,55536,2023-09-15,24.1,20.2,22.4,80.3
24,중랑구,3590,7560790.18,65146,2023-09-15,24.1,20.2,22.4,80.3
